model,comparison,pairs,composite_score_delta_mean,composite_score_delta_sd,composite_score_delta_ci_low,composite_score_delta_ci_high,use_case_recall_delta_mean,use_case_recall_delta_sd,use_case_recall_delta_ci_low,use_case_recall_delta_ci_high,path_fidelity_delta_mean,path_fidelity_delta_sd,path_fidelity_delta_ci_low,path_fidelity_delta_ci_high,unsupported_feature_rate_delta_mean,unsupported_feature_rate_delta_sd,unsupported_feature_rate_delta_ci_low,unsupported_feature_rate_delta_ci_high,elapsed_sec_delta_mean,elapsed_sec_delta_sd,elapsed_sec_delta_ci_low,elapsed_sec_delta_ci_high
llama3.2:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,full_minus_readme_plus_code,16,0.6897813026494469,20.169302420766087,-9.291657957145915,10.085430803135853,0.008703796203796212,0.22161288108449104,-0.09504020718864466,0.12289106726606726,0.012278919617089261,0.1341551958406391,-0.048569418676561525,0.07763394226061628,-0.00830523643023643,0.4794210643844508,-0.24293893606393605,0.22105082417582417,1.4573124999999998,14.597488869522502,-5.251935937500001,8.53327812499999
llama3.2:3b,readme_plus_code_minus_file_tree,16,4.430723062420529,19.64261239983634,-4.411177951536509,13.924639884870768,0.016963367514838096,0.3010683238200102,-0.12365179550841315,0.16566998412127082,0.020126769931457428,0.11933485529927003,-0.03276261498917749,0.0772246460137085,-0.1558531746031746,0.3445723526924742,-0.3279073660714285,-0.004848090277777849,6.3451249999999995,13.435787399702333,0.6120312500000004,13.200971875
llama3.2:3b,readme_plus_code_minus_random_code,16,7.085452558984977,16.137093723114848,-0.5445408660402065,14.713957540152846,0.09111877705627705,0.19641416181353627,-0.0014051573426573482,0.18790936927655671,0.013913972312409808,0.09706623844794256,-0.0376987931773088,0.05970386763843792,-0.015922619047619047,0.35898647825814334,-0.18841145833333336,0.1549367559523808,5.557875,11.28741602478914,0.715346875,11.274693749999994
llama3.2:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,oracle_upper_bound_minus_readme_plus_code,16,-4.2141516211900285,17.671474640578378,-12.49840139034574,4.1081987998892044,-0.07259771478521479,0.20374490383839947,-0.17016811313686311,0.025882333812021263,0.04428295229076479,0.17437529157676154,-0.03326137350063131,0.12989056299603172,0.04821428571428571,0.46769525451515315,-0.1635677083333333,0.2771874999999994,1.7289375,16.083675610045322,-5.115882812499998,10.346326562499996
qwen2.5-coder:1.5b,readme_plus_code_minus_readme_only,16,2.3577805319524607,16.191342263196525,-5.432364788077619,9.73361731994489,0.0730294521654816,0.14089268607896396,0.006841122266214184,0.13807709983031674,0.13566231511544014,0.15858117777430913,0.06357127637987013,0.2148706315386003,0.0061755952380952404,0.25726122303296556,-0.11742745535714283,0.12903087797619042,4.076062500000001,1.8265531644329436,3.2025156249999998,4.898081249999999
qwen2.5-coder:1.5b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,full_minus_readme_plus_code,16,2.803396440168166,10.785404457329776,-1.9978465165403423,7.82719351777336,-0.000582107843137258,0.1150411377453068,-0.053715474170437406,0.05665665064102561,-0.03259509154040404,0.14500528781988722,-0.09999950678661618,0.036674276244588716,-0.04933035714285715,0.2691806697108025,-0.18527157738095235,0.07760788690476189,-0.08975000000000016,1.3981089847838521,-0.7135468750000004,0.6018749999999996
qwen2.5-coder:1.5b,readme_plus_code_minus_file_tree,16,7.170607626142908,17.99877689254569,-1.352620596922273,15.381565755757153,0.08502995166598107,0.2351452418214547,-0.024962166356927377,0.19448872053191904,0.10623523178210678,0.16654348740469913,0.03000062285804473,0.18768908391955264,-0.09122023809523808,0.31332400809928107,-0.23707403273809521,0.053956473214285657,3.806625,2.4932290943005353,2.5612578124999996,4.883128125
qwen2.5-coder:1.5b,readme_plus_code_minus_random_code,16,3.7834784035571656,17.608166556144305,-5.102674419797992,11.345875819453557,0.036208980970010386,0.21828426687119967,-0.06405286808779456,0.13902117949452508,0.03335576749639249,0.17465604354949896,-0.05182948345057721,0.11480348124098114,0.04729662698412698,0.3282680851466276,-0.10886346726190477,0.20285652281746028,1.4021250000000003,1.9554510775436613,0.4059625000000001,2.2508062499999997
qwen2.5-coder:1.5b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,oracle_upper_bound_minus_readme_plus_code,16,5.1153603180594045,19.275257729102613,-3.437124368667802,14.512785859771574,0.05484989887563417,0.19080341841478043,-0.02816753405907818,0.1484488688394938,0.011169282106782108,0.17261827865425527,-0.06672072285353535,0.09268199292027415,-0.13509424603174602,0.3327955465493777,-0.2901816716269841,0.02771763392857135,0.14806249999999999,1.1223817810798604,-0.3618343750000002,0.7058281249999996
qwen2.5-coder:14b,readme_plus_code_minus_readme_only,16,17.633208790836488,25.231344499715732,6.7830499138746285,30.88793990126927,0.21001265890971776,0.34106701668078915,0.05631639194139194,0.3863471638655459,0.11563049178004536,0.17045485428569154,0.03882245405264378,0.20386289231601715,-0.15677083333333333,0.3603781289608643,-0.33492187500000004,0.0072916666666666685,30.490999999999993,11.400432412851716,24.929684375000004,35.807192187499986
qwen2.5-coder:14b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:14b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:14b,full_minus_readme_plus_code,16,-1.7793166570673953,12.047251109115171,-8.253482743629815,2.8665663518545568,-0.022908464084934674,0.15809406477249713,-0.10401137159409217,0.0478067528366241,0.038743388927540715,0.10321844528930177,-0.011101554447536579,0.08837783648023596,0.034375,0.22114757516192665,-0.0625,0.1484375,7.277875,8.693893725866833,3.443134375000001,11.754717187499999
qwen2.5-coder:14b,readme_plus_code_minus_file_tree,16,14.67076294668621,16.893476443572908,6.952767043915781,23.215126804212137,0.20013580169830167,0.2592596998893567,0.09044503673409923,0.3362269241175491,0.030527629612451056,0.2542676378741661,-0.09252040091604821,0.16181712775072143,-0.2546875,0.29470589152577187,-0.400078125,-0.11875,25.569875,17.163810598174287,16.774281249999998,33.54056249999999
qwen2.5-coder:14b,readme_plus_code_minus_random_code,16,7.982620319727465,10.649765779017185,2.995686630337488,13.230169105852493,0.11115422567628448,0.18834167929948595,0.021075213848651353,0.2033649140381677,-0.0068921839569160955,0.1610153088830646,-0.08587799068491031,0.06656706091527517,-0.1359375,0.33070797723022005,-0.295390625,0.025533854166666606,1.8963125000000003,18.417615483439583,-7.738154687500001,9.579773437499998
qwen2.5-coder:14b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:14b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:14b,oracle_upper_bound_minus_readme_plus_code,16,0.20657054255672636,7.296643965927167,-3.3720513994231793,3.585415312592093,-0.020091428179663463,0.16497434132939,-0.10246726695485886,0.05459006373528431,0.09257577904899335,0.11382470382218607,0.03360820766122107,0.1416529339955679,0.05223214285714285,0.1981070065757942,-0.03623325892857143,0.1464285714285714,13.085687499999995,9.707374761618095,8.613906250000001,17.765967187499992
qwen2.5-coder:32b,readme_plus_code_minus_readme_only,16,9.022596577452953,22.41755899754656,-0.6399763677142934,20.67318462438412,0.13494039661319074,0.28363480788176065,0.0158648252788878,0.2909964675336918,0.08690689580756543,0.10103465286328575,0.042870694146503296,0.13747667603973396,-0.06927083333333334,0.31565215779750694,-0.23958333333333334,0.07345052083333328,49.68156249999999,18.644296350246993,41.12415156249999,58.51587968749999
qwen2.5-coder:32b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:32b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:32b,full_minus_readme_plus_code,16,1.2174524198656724,7.249347823485087,-1.9545208939369798,4.8607219125030765,-0.011499958374958381,0.0868407576214532,-0.051287774725274723,0.029557707917082867,-0.000525600391671815,0.05837254650373587,-0.026903875328540498,0.028069648171768703,0.0234375,0.10427078130201832,-0.0234375,0.0703125,12.435500000000001,12.752687774217113,7.015257812500002,19.067146875000002
qwen2.5-coder:32b,readme_plus_code_minus_file_tree,16,6.313390687628015,13.000135660405514,0.09099719919316185,12.202914855481453,0.19481443801296744,0.2185279052269953,0.09638094748388867,0.3060052554675715,-0.15581762566137566,0.22516241941445217,-0.2643512919372294,-0.054119708994709026,-0.08958333333333333,0.2686126910214366,-0.21614583333333331,0.03542968749999993,49.87056249999999,21.600642548988368,39.2703375,60.09987656249999
qwen2.5-coder:32b,readme_plus_code_minus_random_code,16,5.303965319101627,13.034459509661854,-0.8891006978771382,11.159274369364441,0.06338961283814226,0.16624173045498916,-0.015031169810581566,0.13832523251870674,-0.02262330737219131,0.1477224197250848,-0.09398584900342712,0.04128402890512258,-0.1627232142857143,0.25532748329251553,-0.2799665178571429,-0.04439732142857154,-1.4913124999999985,27.991675607148515,-15.971123437500001,9.519182812499997
qwen2.5-coder:32b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:32b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:32b,oracle_upper_bound_minus_readme_plus_code,16,2.4918739561084466,8.800451019595863,-1.4128143771393349,6.794515093603422,0.007549680711445413,0.13300456683675238,-0.050820775425554826,0.07518709538010991,0.058725923134405285,0.1001232755087942,0.014498638731060623,0.10941656319251183,-0.015625,0.20348525745124632,-0.125,0.0703125,19.874125,13.74628329343366,13.756525000000002,26.470495312499995
qwen2.5-coder:3b,readme_plus_code_minus_readme_only,16,5.51828400373137,18.123119544413,-3.141231957434335,13.36686968357398,0.090014091300856,0.17870696950539133,0.0039001730499892274,0.1666617925579322,0.15195594336219337,0.15540501151448505,0.07968186327561327,0.22642941693722943,-0.08482142857142856,0.24094661672006007,-0.18817522321428573,0.033526785714285474,5.100375,2.3462957720628492,3.9627421875,6.2300734375000015
qwen2.5-coder:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,full_minus_readme_plus_code,16,-3.2102867062844136,15.643773005931967,-10.322426132561722,4.153768399848821,-0.028739887563416968,0.1703229419039869,-0.10251990044269453,0.053496064291101035,0.004086737914862908,0.11312688605284803,-0.046177088970057734,0.05839554022366517,0.051860119047619044,0.29050212820956933,-0.0853875248015873,0.17849144345238083,1.1819374999999996,2.0772145281201295,0.23144687499999989,2.2197171874999992
qwen2.5-coder:3b,readme_plus_code_minus_file_tree,16,13.753742519963973,17.65598325405962,5.277404263158251,22.029052995733725,0.10359380203130204,0.20134387051533972,0.01301660579004329,0.2001155094905095,0.10272366522366523,0.1950216202197781,0.01164995377886003,0.19594440498737373,-0.1747767857142857,0.301426508540673,-0.3154408482142857,-0.031026785714285715,4.39875,3.0686994096305145,2.8805781250000004,5.811717187499998
qwen2.5-coder:3b,readme_plus_code_minus_random_code,16,4.961408532140272,14.230117374591847,-1.8286190710248102,11.344781971680161,-0.00039770278740867103,0.15132202729889846,-0.07082106848421187,0.07370873611682432,0.03342498647186148,0.1163262236616846,-0.01850849454365079,0.09421375586219333,-0.0845486111111111,0.2745234718090132,-0.21997395833333333,0.04167968749999994,-0.28656249999999994,3.00352135487109,-1.7669406249999997,1.0211328124999983
qwen2.5-coder:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,oracle_upper_bound_minus_readme_plus_code,16,-0.9993626621993981,17.800139711001332,-9.02741952470553,7.652933870692493,-0.02065324381500852,0.22971799032564924,-0.12656350695872753,0.08962863117274865,-0.011479940776815778,0.14286208136357617,-0.08543480752465128,0.051292505599146165,-0.05327380952380952,0.4029859498009347,-0.24078125,0.1342299107142857,1.6338749999999997,3.127736772279065,0.15900937499999984,3.0338703124999973
qwen2.5-coder:7b,readme_plus_code_minus_readme_only,16,5.386260748123189,14.179454587010662,-0.9523570528160473,12.138214420086152,0.07788987972811502,0.17134752091707134,0.0026868390494309623,0.16334902077089575,0.13725907029478457,0.11983451983029852,0.0787382595083488,0.19679573155019575,-0.08824404761904762,0.25626462128520394,-0.2199404761904762,0.027914806547618975,9.8739375,5.843850950286691,6.944321874999999,12.590934375
qwen2.5-coder:7b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,full_minus_readme_plus_code,16,-2.54391257655622,8.399527388247723,-6.94859126997547,1.0735600565067034,-0.0006124084249084175,0.10600233429183055,-0.04877017513736263,0.05323803800366295,0.00446373814677387,0.074449352803047,-0.030757606356936702,0.039147981730571026,0.030208333333333327,0.1408985277592231,-0.04100074404761904,0.09442708333333331,2.9939374999999995,3.1241767015487456,1.4303124999999999,4.5535375
qwen2.5-coder:7b,readme_plus_code_minus_file_tree,16,11.487653803336652,11.442793566148202,6.145544011126464,17.095966261847405,0.14175453835380303,0.15840033399110254,0.07177117842329238,0.2190465837777418,0.09710154263725691,0.1397476645575962,0.030500922275475847,0.16366453920583376,-0.2174107142857143,0.2890339145178237,-0.35941964285714284,-0.0859375,10.625312500000001,5.706102449351921,7.7396734375000005,13.238187499999995
qwen2.5-coder:7b,readme_plus_code_minus_random_code,16,5.985179218775417,9.8819000727504,1.4764374808761895,10.50094282812156,0.08961182812285753,0.16083496202182837,0.019546037602103772,0.16784318316487432,-0.012690199185734902,0.10396810434492482,-0.0628567712359565,0.03419403578192639,-0.15558035714285715,0.3296719889877349,-0.312734375,-0.005558035714285837,0.5375625000000002,7.144933384049146,-3.041610937499999,3.6569468749999983
qwen2.5-coder:7b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,oracle_upper_bound_minus_readme_plus_code,16,0.6280652481838334,13.24493486526715,-5.899915336853545,6.38278790127029,0.030613136863136874,0.11915159407789377,-0.01976003163503162,0.09267087079587066,0.07395672284065141,0.13256627938375376,0.009396356743454968,0.13937219693748687,-0.053125000000000006,0.26422095409909113,-0.1859765625,0.059402901785714134,3.837875,3.2934183634434704,2.3077765624999986,5.3997296875
qwen2.5:3b,readme_plus_code_minus_readme_only,16,-2.90127930878947,14.882731542201102,-9.930540065736785,4.4256222278039274,-0.019916021478521475,0.2951718332138301,-0.1572459961913087,0.1329093432609057,0.041366197047000626,0.11867019526806835,-0.016991536458333317,0.09643295961850636,0.07983630952380952,0.2822526639011393,-0.06391369047619047,0.21020275297619043,14.437250000000002,15.340854493801835,7.005378125000003,21.5295671875
qwen2.5:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,full_minus_readme_plus_code,16,-0.4916624739466394,16.919840386938773,-9.226051461498495,7.255896076344917,-0.01934309562986034,0.1845237957161592,-0.1098329535048285,0.07044504974192457,-0.02237913520837629,0.07767565203385132,-0.06401613190257165,0.008763509349446849,0.07189980158730158,0.30963067002028133,-0.07551587301587302,0.21955233134920613,1.5293750000000004,18.974990184889865,-7.668642187500001,10.458743749999995
qwen2.5:3b,readme_plus_code_minus_file_tree,16,7.616667742397368,15.190433915812207,0.04238712496677985,14.712819065927137,0.19352332716303305,0.2737299939760666,0.056388062764441436,0.32898419289044284,0.06008962391774892,0.11638108001304147,0.00759348789231602,0.11878485186688306,-0.05558035714285714,0.4421892298061296,-0.25625558035714285,0.16969866071428535,20.386000000000003,14.02017698889711,13.2836625,26.749174999999997
qwen2.5:3b,readme_plus_code_minus_random_code,16,2.759371653004452,14.93483068556021,-5.122259760619044,9.73055417929731,0.017065287653522943,0.19932117077840583,-0.08822600193923724,0.1049563587454212,-0.0694292252886003,0.14854104960162423,-0.1430693035263348,-0.001172272389069281,-0.04516369047619047,0.39352047624118425,-0.23005952380952377,0.15811569940476194,0.2823750000000014,16.502913891693993,-8.159606249999998,7.8926921875
qwen2.5:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,oracle_upper_bound_minus_readme_plus_code,16,1.8163561181318508,10.578223082734535,-3.407724540264746,7.151454820758682,0.010029951665981082,0.1528297921800414,-0.06900148335120762,0.07794606129164938,0.040377724953617807,0.12594219133834514,-0.015245748299319736,0.1095994946273964,-0.023660714285714285,0.30472993228866285,-0.18660714285714286,0.11032924107142823,2.5605624999999987,17.020258419380713,-4.977356250000001,11.444562499999993
pooled,readme_plus_code_minus_readme_only,16,3.585346056123721,10.247936865942632,-0.8442295355883628,9.259030938553142,0.06478769774955437,0.1587276572201854,-0.0025093572175373634,0.157041917851603,0.08897167425208721,0.07067795958610108,0.05538335984103632,0.12407499714640827,-0.005902777777777771,0.16842339068974682,-0.09762013268849203,0.06838037884424603,17.618773437499996,7.052199827627481,14.323725585937503,20.825654101562495
pooled,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
pooled,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
pooled,full_minus_readme_plus_code,16,-0.07499712127063296,5.837189522833794,-3.04284712093469,2.535542821688114,-0.007633554405153675,0.06500398813468783,-0.041664124210654546,0.022626410909097013,0.003819511548306206,0.031071703278727957,-0.011727095170454529,0.017790847773077826,0.011678859335109353,0.13170518578229098,-0.0486536965638528,0.07787503891507795,3.6500390625000003,4.244296534202978,1.7937906249999975,5.747034179687501
pooled,readme_plus_code_minus_file_tree,16,6.722459790117394,8.46760098365642,2.649290288693296,10.619767307718556,0.1057394505004799,0.13452712149555557,0.04057009588144699,0.16893690552324503,0.03007561162485827,0.06920080673777437,-0.0030331525454642097,0.06480283067742951,-0.09210999503968256,0.1715015650526615,-0.1672695002480159,-0.012697637648809584,17.1075859375,7.348065478370077,13.565334765625003,20.329787890624996
pooled,readme_plus_code_minus_random_code,16,3.791082467856297,5.177702365140614,1.323474068042784,6.16043652093273,0.043821646337730884,0.0788537477823523,0.006514975144340945,0.0819619165684193,-0.004860305864770155,0.05575415365707504,-0.03300160425202278,0.01910361492193941,-0.04542100694444444,0.15140869280277694,-0.11831620473710318,0.02188887338789669,1.1078671874999984,8.78068945808414,-3.4850414062500024,4.667490039062498
pooled,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
pooled,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
pooled,oracle_upper_bound_minus_readme_plus_code,16,0.6556219923083823,6.189696607314889,-2.3449078516274615,3.642291364680666,0.0007693975754637658,0.07768498148025735,-0.03568275254540189,0.037795473808513794,0.0398978870470221,0.05399630294356528,0.01518234663311742,0.0669370967141789,-0.02086743551587302,0.15087811213559832,-0.093717525421627,0.05277460007440476,6.443453125,5.757251769304192,3.8918044921875006,9.326687695312494
