repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
engripaye__library-management-system,REST Library Management System,readme_plus_code,deepseek-v4-pro,13901,8,8,8,1,0.5,1.0,0.21041666666666667,0.2640487338006058,0.0,50.712,63.169064340342416
engripaye__library-management-system,REST Library Management System,random_code_same_budget,deepseek-v4-pro,15432,8,8,7,1,0.5,0.875,0.4238095238095238,0.272787257397055,0.125,45.999,61.9429993371463
engripaye__library-management-system,REST Library Management System,full_selected_context,deepseek-v4-pro,14567,8,8,7,1,0.0,0.875,0.5095238095238095,0.2712477010907671,0.125,87.743,53.6341917068377
engripaye__library-management-system,REST Library Management System,oracle_upper_bound,deepseek-v4-pro,17576,8,8,7,1,0.5,0.875,0.7119047619047619,0.268363140127846,0.125,71.588,67.63854234001293
jobic10__student-management-using-django,Student Management System Django,readme_only,deepseek-v4-pro,7547,13,8,8,1,0.6666666666666666,0.6153846153846154,0.0,0.24400124127678308,0.0,66.656,48.53181349094662
jobic10__student-management-using-django,Student Management System Django,file_tree_only,deepseek-v4-pro,336,13,6,3,1,0.6666666666666666,0.23076923076923078,0.1369047619047619,0.12199677938808373,0.5,35.121,30.978303339172907
jobic10__student-management-using-django,Student Management System Django,readme_plus_code,deepseek-v4-pro,28971,13,8,8,1,0.6666666666666666,0.6153846153846154,0.2495535714285714,0.2672912118128459,0.0,78.746,53.87223447755899
jobic10__student-management-using-django,Student Management System Django,random_code_same_budget,deepseek-v4-pro,28303,13,8,7,1,0.6666666666666666,0.5384615384615384,0.32091836734693874,0.21997430692707187,0.125,37.431,50.64746913033203
jobic10__student-management-using-django,Student Management System Django,full_selected_context,deepseek-v4-pro,29327,13,8,8,1,0.6666666666666666,0.6153846153846154,0.15758928571428568,0.3157595902638339,0.0,65.585,52.75997444003809
jobic10__student-management-using-django,Student Management System Django,oracle_upper_bound,deepseek-v4-pro,38735,13,8,6,1,0.6666666666666666,0.46153846153846156,0.2547619047619048,0.2946999422192269,0.25,96.358,46.502916715705986
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,readme_only,deepseek-v4-pro,2357,10,5,5,1,1.0,0.5,0.16666666666666669,0.2542047266060896,0.0,27.543,54.64640423242467
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,file_tree_only,deepseek-v4-pro,210,10,0,0,1,0.0,0.0,0.0,0.0,1.0,15.288,0.0
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,readme_plus_code,deepseek-v4-pro,28647,10,6,6,1,1.0,0.6,0.4388888888888889,0.20458261917165343,0.0,57.007,62.84651706535258
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,random_code_same_budget,deepseek-v4-pro,27678,10,7,6,1,0.0,0.6,0.2111111111111111,0.26064759986130953,0.14285714285714285,60.244,37.70336479157044
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,full_selected_context,deepseek-v4-pro,36207,10,6,6,1,1.0,0.6,0.45555555555555555,0.23311525734783545,0.0,50.014,63.60783997132865
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,oracle_upper_bound,deepseek-v4-pro,36908,10,6,6,1,1.0,0.6,0.5055555555555555,0.26785021615388693,0.0,54.475,65.12886435341943
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,readme_only,deepseek-v4-pro,1244,8,6,5,1,0.0,0.625,0.13787878787878788,0.2109036987297857,0.16666666666666666,33.377,36.12946457185588
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,file_tree_only,deepseek-v4-pro,318,8,0,0,1,0.0,0.0,0.0,0.0,1.0,25.456,0.0
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,readme_plus_code,deepseek-v4-pro,29379,8,7,3,1,0.0,0.375,0.25,0.2308641975308642,0.5714285714285714,77.438,25.873677248677247
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,random_code_same_budget,deepseek-v4-pro,30947,8,8,6,1,0.0,0.75,0.09974747474747475,0.21637815845481748,0.25,49.737,38.99062187177175
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,full_selected_context,deepseek-v4-pro,30075,8,7,6,1,0.0,0.75,0.0,0.17727193636479044,0.14285714285714285,61.972,37.480507616900425
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,oracle_upper_bound,deepseek-v4-pro,31458,8,8,6,1,0.0,0.75,0.1464646464646465,0.13173983423983424,0.25,60.42,38.65539044289044
mwinamijr__django-scms,Django School Management System API,readme_only,deepseek-v4-pro,2284,14,4,2,1,0.75,0.14285714285714285,0.14583333333333331,0.23928571428571427,0.5,47.349,31.50595238095238
mwinamijr__django-scms,Django School Management System API,file_tree_only,deepseek-v4-pro,1548,14,8,3,1,0.75,0.21428571428571427,0.24444444444444446,0.14515236989104585,0.625,51.735,33.31617443725459
mwinamijr__django-scms,Django School Management System API,readme_plus_code,deepseek-v4-pro,33790,14,8,3,1,0.75,0.21428571428571427,0.3055555555555555,0.2171381589986241,0.625,118.547,35.618183496090474
mwinamijr__django-scms,Django School Management System API,full_selected_context,deepseek-v4-pro,41131,14,8,6,1,1.0,0.42857142857142855,0.28703703703703703,0.1948688566335625,0.25,123.62,51.163773590244176
mwinamijr__django-scms,Django School Management System API,oracle_upper_bound,deepseek-v4-pro,46079,14,8,8,1,1.0,0.5714285714285714,0.1923611111111111,0.17875446810429083,0.0,101.148,56.52853924378659
openfun__marsha,Marsha Educational Media Platform,readme_only,deepseek-v4-pro,10040,15,6,4,1,0.6666666666666666,0.26666666666666666,0.0,0.23647725996057645,0.3333333333333333,71.108,32.88049223274198
openfun__marsha,Marsha Educational Media Platform,file_tree_only,deepseek-v4-pro,5007,15,6,3,1,0.3333333333333333,0.2,0.12698412698412698,0.16249491249491246,0.5,57.88,23.64377289377289
openfun__marsha,Marsha Educational Media Platform,readme_plus_code,deepseek-v4-pro,46104,15,8,5,1,0.6666666666666666,0.3333333333333333,0.025,0.22624819624819623,0.375,61.535,35.14372294372294
openfun__marsha,Marsha Educational Media Platform,random_code_same_budget,deepseek-v4-pro,35901,15,6,3,1,0.3333333333333333,0.2,0.027777777777777776,0.11530761530761531,0.5,89.326,20.951836451836453
openfun__marsha,Marsha Educational Media Platform,full_selected_context,deepseek-v4-pro,52018,15,6,3,1,0.3333333333333333,0.2,0.020833333333333332,0.16676003734827263,0.5,75.604,21.584733893557424
openfun__marsha,Marsha Educational Media Platform,oracle_upper_bound,deepseek-v4-pro,52018,15,8,6,1,0.6666666666666666,0.4,0.11395086395086394,0.21233889039917572,0.25,80.367,40.29743396833825
thakurpdhiraj__library_management_system,Library Management System Microservices,readme_only,deepseek-v4-pro,5867,12,8,6,1,0.6666666666666666,0.5,0.0,0.26085120207927226,0.25,67.443,42.24610136452242
thakurpdhiraj__library_management_system,Library Management System Microservices,file_tree_only,deepseek-v4-pro,2662,12,8,4,1,0.6666666666666666,0.3333333333333333,0.05844155844155844,0.21247922029172028,0.5,96.679,34.35601947320697
thakurpdhiraj__library_management_system,Library Management System Microservices,readme_plus_code,deepseek-v4-pro,41931,12,8,7,1,1.0,0.5833333333333334,0.06957328385899815,0.23631218989827546,0.125,79.615,54.10281519232076
thakurpdhiraj__library_management_system,Library Management System Microservices,random_code_same_budget,deepseek-v4-pro,28327,12,8,6,1,0.6666666666666666,0.5,0.0,0.2350273738867713,0.25,112.724,41.858743941634906
thakurpdhiraj__library_management_system,Library Management System Microservices,full_selected_context,deepseek-v4-pro,50617,12,8,8,1,1.0,0.6666666666666666,0.247362012987013,0.2640617103822749,0.0,97.418,62.24149924880772
thakurpdhiraj__library_management_system,Library Management System Microservices,oracle_upper_bound,deepseek-v4-pro,50637,12,8,5,1,0.6666666666666666,0.4166666666666667,0.28744588744588745,0.2601016952352186,0.375,117.644,43.81710984411269
tough-dev-school__education-backend,Tough Dev School Education Backend,readme_only,deepseek-v4-pro,2897,17,4,0,1,0.4,0.0,0.0,0.0,1.0,58.734,8.000000000000002
tough-dev-school__education-backend,Tough Dev School Education Backend,file_tree_only,deepseek-v4-pro,5144,17,8,1,1,0.4,0.058823529411764705,0.13333333333333333,0.3235294117647059,0.875,93.209,18.82843137254902
tough-dev-school__education-backend,Tough Dev School Education Backend,readme_plus_code,deepseek-v4-pro,33754,17,8,2,1,0.0,0.11764705882352941,0.0,0.12901960784313726,0.75,113.336,8.552941176470588
tough-dev-school__education-backend,Tough Dev School Education Backend,random_code_same_budget,deepseek-v4-pro,22708,17,6,1,1,0.2,0.058823529411764705,0.0,0.09375,0.8333333333333334,84.881,9.13174019607843
tough-dev-school__education-backend,Tough Dev School Education Backend,full_selected_context,deepseek-v4-pro,46868,17,8,2,1,0.2,0.11764705882352941,0.0,0.15641711229946526,0.75,73.216,12.963903743315509
tough-dev-school__education-backend,Tough Dev School Education Backend,oracle_upper_bound,deepseek-v4-pro,46394,17,5,5,1,0.0,0.29411764705882354,0.25722222222222224,0.3972567873303167,0.0,59.7,31.397413901458016
mwinamijr__django-scms,Django School Management System API,random_code_same_budget,deepseek-v4-pro,19928,14,8,4,1,0.5,0.2857142857142857,0.08125,0.1946406548877479,0.5,94.914,29.54460982331622
